User ID,Enrollment Date,Subscription Plan,Course Completion Rate,Courses Enrolled,Login Frequency (per month),Time Spent per Session (mins),Last Active Date,Forum Participation,Quiz Participation Rate,Assignment Submission Rate,Video Watch Completion Rate,Survey Response (1-5),Feedback Sentiment,Support Ticket Sentiment,Incomplete Courses Count,Engagement_inper,churn,Course Reminder Response,Gamified Progress Engagement,AI Recommendation Click Rate
U0685,16-09-2022,Standard,23.58,4,19,107.1,16-03-2023,21,48.64,39.5,1.56,3,Positive,N/A,0,87.65,0,Clicked,Active,90.96
U0686,18-10-2023,Standard,80.95,4,13,76.9,19-02-2024,10,50.49,33.5,93.39,4,Positive,Neutral,2,85.21,1,Clicked,Active,2.5
U0687,16-04-2023,Basic,95.73,2,10,98,21-06-2023,47,17.64,20.73,80.98,1,Positive,Positive,2,96.49,0,Clicked,Active,44.82
U0688,12-01-2022,Standard,47.18,1,21,12.9,17-01-2022,7,81.27,37.78,83.72,5,Neutral,Positive,2,58.14,0,Not Clicked,Active,61.08
U0689,26-11-2022,Standard,61.38,9,5,43.5,30-03-2023,38,54.18,31.67,9.33,4,Positive,Negative,2,90.87,0,Clicked,Active,31.86
U0690,24-12-2022,Premium,50.31,2,27,41.1,02-11-2023,42,13.11,67.73,73.88,3,Neutral,N/A,0,80.85,1,Clicked,Inactive,77.24
U0691,12-02-2023,Basic,20.54,8,23,78.1,03-01-2024,34,76.62,28.96,95.99,5,Positive,N/A,1,89.47,1,Clicked,Active,97.15
U0692,30-10-2023,Basic,50.87,9,20,45.9,21-12-2023,48,93.24,57.72,67.85,5,Positive,Neutral,4,1.16,1,Clicked,Inactive,94.34
U0693,08-01-2023,Basic,83.34,4,29,22.1,14-03-2023,45,94.73,6.59,57.06,4,Neutral,Positive,4,96.59,1,Not Clicked,Inactive,26.6
U0694,08-01-2022,Standard,67.68,8,20,73.6,17-11-2022,37,36.9,19.13,94.56,4,Neutral,N/A,4,47.35,0,Clicked,Inactive,22.63
U0695,02-05-2022,Basic,28.1,9,25,98.7,22-07-2022,7,13.55,40.74,44.29,2,Neutral,N/A,1,79.82,0,Clicked,Inactive,95.75
U0696,14-12-2022,Standard,87.77,5,6,48.9,10-03-2023,36,51.84,93.69,59.93,2,Positive,Neutral,2,12.72,0,Clicked,Inactive,45.86
U0697,07-11-2023,Standard,62.49,7,4,20.2,08-11-2023,26,11.26,37.73,47.63,5,Neutral,Positive,2,39.59,0,Clicked,Active,20.83
U0698,31-03-2022,Standard,87.34,4,2,27.6,20-10-2022,27,93.4,66.41,93.28,2,Positive,Neutral,3,27.15,1,Not Clicked,Inactive,70.7
U0699,10-10-2023,Standard,66.42,1,22,32.3,07-03-2024,39,18.36,25.51,7.61,3,Negative,N/A,4,29.17,0,Not Clicked,Inactive,28.44
U0700,29-11-2023,Premium,64.78,3,16,39.5,16-09-2024,33,25.28,12.7,50.11,1,Positive,Negative,4,12.33,1,Clicked,Active,26.72
U0701,12-11-2022,Standard,28.42,5,18,78.9,22-02-2023,31,40.66,5.85,68.7,5,Positive,N/A,2,80.58,0,Clicked,Inactive,87.92
U0702,27-06-2022,Standard,33.39,3,5,74.1,20-07-2022,14,38.32,30.54,79.19,1,Positive,Positive,4,0.92,0,Clicked,Inactive,16.25
U0703,24-06-2023,Basic,97.76,7,22,85,21-01-2024,43,79.47,15.77,58.3,2,Positive,Positive,2,31.25,0,Not Clicked,Inactive,6.44
U0704,10-02-2022,Premium,38.28,9,4,46.7,15-04-2022,16,45.63,17.4,90.89,4,Positive,Positive,2,17.44,0,Not Clicked,Active,26.92
U0705,05-12-2023,Basic,98.2,6,13,99.8,30-06-2024,32,17.08,76.08,94.2,5,Neutral,N/A,2,58.9,0,Clicked,Active,60.69
U0706,17-05-2023,Basic,62.55,1,19,28.5,22-01-2024,46,26.72,1.58,6.43,2,Neutral,Neutral,0,25.43,0,Not Clicked,Active,12.31
U0707,25-05-2022,Basic,30.86,7,23,58.9,18-09-2022,45,50.91,55.78,40.24,3,Negative,N/A,0,25.9,0,Not Clicked,Active,47.16
U0708,20-07-2022,Standard,27.94,3,2,97.1,12-11-2022,15,14.75,37.95,2.35,5,Positive,Positive,0,48.83,0,Not Clicked,Active,62.73
U0709,25-12-2023,Basic,36.71,5,13,25.7,17-08-2024,28,61.17,50.65,32.94,5,Positive,N/A,0,65.27,0,Clicked,Active,84.87
U0710,06-04-2023,Basic,94.05,4,11,17.6,19-07-2023,8,56.57,56.28,53.69,4,Neutral,N/A,1,12.13,0,Clicked,Inactive,22.99
U0711,12-07-2023,Basic,53.13,5,22,106.6,26-03-2024,32,71.47,31.34,91.08,5,Positive,Positive,3,17.55,0,Clicked,Active,81.73
U0712,01-07-2023,Basic,51.63,5,29,44.4,15-08-2023,48,93.77,29.51,84.66,4,Positive,N/A,3,24.72,0,Not Clicked,Active,23.49
U0713,10-09-2022,Standard,45.06,6,4,83.6,17-07-2023,28,91.23,73.34,12.75,2,Neutral,Positive,2,97.37,0,Not Clicked,Active,67.68
U0714,25-01-2023,Standard,31.76,6,22,7.9,21-12-2023,12,94.61,87.13,9.3,3,Positive,Positive,4,39.72,0,Not Clicked,Active,43.07
U0715,17-08-2023,Basic,59.03,8,20,84.4,19-03-2024,20,24.47,19.26,58.93,3,Positive,Positive,0,59.9,0,Clicked,Active,11.47
U0716,13-09-2022,Standard,30.4,8,20,41.4,10-07-2023,20,13.16,9.76,53.21,5,Neutral,N/A,3,24.15,0,Clicked,Active,71.43
U0717,10-12-2023,Standard,86.84,9,15,11.4,06-11-2024,4,30.23,89.78,26.64,5,Positive,N/A,3,49.05,0,Clicked,Active,21.78
U0718,26-03-2023,Basic,49.63,8,4,75.1,18-04-2023,9,89.51,34.99,89.95,2,Neutral,Neutral,0,7.41,0,Not Clicked,Active,17.66
U0719,10-01-2022,Basic,49.98,2,9,32.7,13-02-2022,5,97.21,55.13,92.74,4,Positive,N/A,1,3.47,0,Clicked,Active,35.83
U0720,30-08-2022,Premium,57.92,1,7,49.5,22-09-2022,12,85.93,35.95,40.26,3,Neutral,Negative,1,46.87,1,Clicked,Active,65.33
U0721,08-09-2022,Standard,55.53,2,19,14.3,05-10-2022,0,11,12.58,89.03,4,Positive,N/A,3,39.87,0,Not Clicked,Active,23.4
U0722,05-01-2022,Basic,99.59,2,19,21.9,20-01-2022,19,94.74,58.93,38.39,2,Neutral,Positive,1,13.69,0,Clicked,Active,18.37
U0723,29-04-2022,Standard,63.63,3,6,39.3,26-06-2022,46,42.34,52.51,73.68,3,Positive,Neutral,0,68.76,1,Clicked,Active,1
U0724,09-01-2023,Basic,27.06,7,6,15.3,08-09-2023,45,0.93,20.3,47.59,3,Neutral,Negative,3,99.29,0,Clicked,Inactive,47.16
U0725,06-03-2022,Standard,68.55,2,20,109.7,28-09-2022,7,44.24,45.19,12.26,1,Positive,Positive,0,39.56,1,Not Clicked,Inactive,42.86
U0726,26-05-2022,Basic,32.13,1,15,5.7,20-02-2023,9,4.61,79.69,92.79,2,Positive,Neutral,1,62.46,0,Not Clicked,Active,23.39
U0727,12-08-2022,Basic,22.48,6,15,60.6,17-04-2023,8,54.39,59.04,45.41,2,Neutral,Negative,0,96.3,0,Not Clicked,Active,5.37
U0728,27-08-2022,Basic,97.66,9,25,19.2,20-05-2023,48,33.86,9.69,73.45,1,Positive,Positive,1,83.15,1,Clicked,Inactive,42.93
U0729,26-06-2022,Premium,81.88,3,20,40.4,04-01-2023,40,47.34,54.8,36.72,4,Positive,N/A,1,46.36,0,Not Clicked,Active,78.82
U0730,09-10-2022,Standard,98.41,6,9,111.5,08-09-2023,2,61.32,70.27,1.89,1,Positive,Positive,0,73.75,0,Not Clicked,Inactive,71.53
U0731,04-03-2022,Basic,58.23,3,4,23.6,07-10-2022,10,86.88,79.27,10.05,2,Positive,N/A,1,12.81,0,Not Clicked,Inactive,86.08
U0732,05-08-2022,Basic,62.58,1,18,116.1,27-11-2022,11,66.19,62.91,49.62,4,Positive,Positive,2,51.21,0,Not Clicked,Inactive,0.96
U0733,20-11-2023,Standard,33.47,5,18,28.7,26-01-2024,9,43.4,15.27,69,3,Positive,Positive,0,27.91,0,Clicked,Inactive,96.64
U0734,06-04-2023,Basic,39.75,4,5,90.3,29-01-2024,24,81.94,71.02,33.47,1,Positive,Positive,2,16.12,0,Clicked,Inactive,34.14
U0735,02-09-2023,Basic,87.08,7,20,67.9,22-07-2024,48,90.56,67.73,69.55,4,Neutral,N/A,0,42.63,1,Clicked,Inactive,99.04
U0736,15-04-2022,Premium,48.49,6,23,106.7,28-06-2022,48,11.98,2.44,69.86,4,Positive,N/A,1,13.1,1,Not Clicked,Inactive,25.26
U0737,09-04-2022,Basic,86.15,7,11,68.7,20-07-2022,24,53.19,41.17,70.39,4,Positive,Positive,1,69.9,0,Not Clicked,Inactive,47.15
U0738,26-05-2023,Standard,76.72,5,5,66.5,17-03-2024,10,28.45,33.3,49.25,1,Negative,Positive,3,45.62,1,Not Clicked,Inactive,35.39
U0739,20-01-2023,Premium,34.17,4,22,27.5,16-07-2023,35,4.71,66.94,91.49,3,Neutral,Negative,3,53.11,0,Clicked,Active,35.58
U0740,09-02-2023,Basic,60.6,7,26,24.1,11-09-2023,38,66.85,21.61,48.92,4,Positive,Neutral,2,14.64,0,Clicked,Active,84.23
U0741,02-06-2023,Basic,74.19,7,4,110.4,11-04-2024,25,86.28,59.09,45.03,1,Positive,N/A,1,13.98,1,Clicked,Inactive,74.64
U0742,21-04-2023,Basic,38.8,6,29,42.7,29-05-2023,13,16.29,91.32,19.94,2,Negative,Positive,3,58.34,1,Not Clicked,Active,99.22
U0743,10-12-2023,Premium,86.46,8,12,47.8,24-08-2024,38,81.24,79.78,30.77,1,Positive,Negative,1,98.5,1,Clicked,Inactive,61.35
U0744,07-10-2023,Premium,63.59,4,2,92.4,27-04-2024,39,85.34,92.15,4.23,1,Positive,N/A,0,9.63,0,Not Clicked,Inactive,46.33
U0745,13-03-2023,Standard,33.22,5,13,44,19-03-2023,0,91.43,97.85,63.35,1,Positive,N/A,3,28.57,0,Clicked,Inactive,9.01
U0746,23-01-2022,Basic,66.64,4,10,114.5,12-03-2022,3,26.53,1.07,24.85,4,Neutral,Negative,2,86.95,1,Clicked,Inactive,99.66
U0747,19-07-2023,Standard,99.98,1,9,89.9,13-08-2023,29,90.4,62.27,30.42,1,Positive,Positive,3,7.23,0,Not Clicked,Inactive,55.15
U0748,08-11-2023,Premium,32.04,8,10,73.7,16-04-2024,11,32.07,41.28,77.08,2,Neutral,Positive,1,87.59,0,Clicked,Active,70.05
U0749,15-12-2023,Standard,85.34,1,7,106.3,05-12-2024,34,55.23,85.99,32.72,4,Neutral,Negative,4,52.43,0,Clicked,Inactive,40.67
U0750,03-04-2023,Premium,36.58,5,4,10.7,25-09-2023,12,5.05,25.18,24.22,2,Positive,Neutral,4,40.83,1,Clicked,Active,54.77
U0751,24-03-2022,Premium,82.59,6,19,34.6,10-06-2022,30,4.39,98.1,16.91,5,Neutral,N/A,1,30.97,0,Clicked,Active,94.26
U0752,25-05-2022,Standard,78.77,6,10,58.5,26-05-2022,37,72.04,61.37,77.49,1,Positive,N/A,0,29.71,0,Not Clicked,Active,16.64
U0753,26-03-2022,Standard,44.04,5,3,31.1,04-08-2022,42,44.45,79.35,12.97,4,Positive,Neutral,3,30.58,0,Not Clicked,Active,29.24
U0754,19-03-2022,Basic,46.07,3,25,90.5,19-12-2022,22,25.63,8.56,45.38,4,Positive,Neutral,4,88.48,0,Clicked,Active,15.21
U0755,02-04-2023,Basic,83.4,5,21,110.7,27-07-2023,3,19.04,18.35,50.69,1,Positive,Neutral,0,72.38,1,Not Clicked,Active,79.22
U0756,01-01-2022,Standard,56.92,8,29,53.7,13-06-2022,15,67,75.84,68.74,3,Positive,Positive,1,66.97,0,Clicked,Inactive,6.2
U0757,20-02-2022,Basic,78.47,2,19,44.3,04-12-2022,6,0.04,2.2,63.33,3,Positive,Positive,0,79.87,0,Not Clicked,Inactive,8.16
U0758,16-11-2023,Premium,31.84,6,21,115.6,13-12-2023,21,80.59,81.69,81.07,2,Positive,Neutral,1,25.71,0,Not Clicked,Active,29.85
U0759,18-12-2023,Premium,88.2,9,2,56.2,14-11-2024,28,7.92,1.39,4.48,1,Positive,Positive,3,61.8,0,Not Clicked,Active,51.42
U0760,22-03-2023,Standard,76.87,8,27,61.2,22-03-2023,10,19.15,65.71,29.64,1,Positive,Positive,0,46.01,0,Clicked,Inactive,40.63
U0761,25-03-2023,Basic,92.56,8,20,45.4,28-09-2023,32,38.62,36.51,28.01,5,Neutral,Positive,3,78.24,0,Clicked,Inactive,4.48
U0762,03-05-2023,Basic,30.59,8,10,109.6,27-06-2023,28,48.49,61.15,14.6,3,Positive,Positive,0,30.93,0,Clicked,Inactive,95.75
U0763,03-02-2022,Basic,67.44,7,2,70.4,09-03-2022,38,35.5,69.6,28.92,3,Neutral,Positive,1,64.32,0,Not Clicked,Active,95.29
U0764,14-12-2022,Standard,67.93,8,2,92.7,04-04-2023,11,32.07,34.25,30.98,1,Positive,Negative,1,88.22,1,Not Clicked,Inactive,27.94
U0765,05-04-2022,Standard,48.28,6,28,98.4,15-01-2023,6,96.39,10.8,52.19,2,Positive,Neutral,0,40.22,1,Clicked,Active,73.15
U0766,13-03-2022,Premium,56.68,2,24,44.3,16-01-2023,38,64.16,6.96,66.37,1,Positive,Neutral,1,6.66,0,Not Clicked,Inactive,57.86
U0767,05-07-2023,Standard,23.04,2,17,54.9,09-08-2023,41,2.34,58.89,38.11,2,Positive,Negative,2,51.61,0,Clicked,Active,23.75
U0768,03-06-2022,Premium,79.67,8,16,102.6,05-01-2023,47,43.02,52.07,71.95,3,Positive,N/A,2,34.6,1,Clicked,Active,26.22
U0769,07-09-2022,Premium,63.95,1,16,46.8,25-11-2022,25,87.5,74.22,33.62,5,Positive,Positive,3,67.22,0,Clicked,Active,49.12
U0770,05-11-2023,Basic,24.62,6,14,96.3,13-09-2024,39,30.15,50.97,29.03,4,Negative,Neutral,2,95.1,0,Clicked,Active,41.92
U0771,14-03-2023,Premium,74.46,6,7,113.2,04-06-2023,8,9.46,42.24,54.12,3,Negative,Positive,2,48.56,1,Clicked,Active,29.12
U0772,28-04-2022,Basic,57.34,4,21,76.7,01-07-2022,40,75.84,39.81,2.37,2,Positive,Neutral,4,46.62,0,Not Clicked,Inactive,80.75
U0773,02-11-2022,Basic,22.76,3,11,90.3,22-09-2023,33,60.6,2.64,7.98,1,Neutral,N/A,4,65.46,0,Clicked,Inactive,48.15
U0774,25-09-2022,Standard,97.57,3,24,97.6,30-01-2023,44,57.03,33.56,41.8,3,Positive,N/A,4,10.35,0,Clicked,Active,65.48
U0775,23-02-2022,Basic,95.93,1,1,102.2,26-12-2022,12,5.36,97.6,94.29,5,Positive,Negative,4,25.35,0,Not Clicked,Active,18.93
U0776,24-08-2022,Standard,61.03,3,11,50.4,14-09-2022,35,14.05,87.36,72.15,2,Neutral,Neutral,1,91.9,1,Clicked,Active,53.35
U0777,24-01-2023,Standard,27.49,4,23,10.9,27-08-2023,24,62.25,32.94,8.81,1,Positive,Negative,3,66.99,0,Not Clicked,Inactive,31.8
U0778,05-02-2023,Standard,80.37,5,21,51.2,22-05-2023,23,20.78,58.78,84.63,4,Positive,Positive,3,1.34,0,Clicked,Active,52.64
U0779,16-09-2023,Basic,59.35,3,4,82.5,02-01-2024,43,50.41,84.73,73.23,2,Positive,Neutral,2,20.46,1,Not Clicked,Active,78.08
U0780,30-10-2022,Standard,44.2,6,7,56.8,21-10-2023,16,54.49,44.13,61.09,1,Positive,Neutral,3,68.28,1,Not Clicked,Active,76.89
U0781,26-07-2022,Standard,59.31,5,26,91.1,22-01-2023,1,28.35,1.8,82.03,4,Positive,Neutral,2,76.44,0,Clicked,Inactive,35.42
U0782,17-08-2022,Standard,61.8,3,15,46.1,07-08-2023,12,94.84,7.45,40.41,1,Positive,Positive,3,83.99,0,Not Clicked,Active,69.43
U0783,01-08-2023,Standard,65.02,6,18,78,11-01-2024,30,84.25,51.04,22.15,4,Positive,N/A,0,29.22,0,Not Clicked,Active,94.13
U0784,16-03-2022,Basic,55.3,6,12,26.4,22-05-2022,28,72.24,96.94,51.2,4,Positive,Positive,0,93.1,1,Not Clicked,Inactive,62.57
U0785,11-03-2023,Standard,68.46,8,17,91.2,27-12-2023,49,7.8,69.32,54.88,4,Neutral,Positive,3,55.29,0,Clicked,Inactive,14.84
U0786,13-04-2022,Basic,93.5,2,1,67.8,09-10-2022,27,10.61,7.09,53.83,1,Positive,Neutral,1,69.65,0,Clicked,Inactive,67.97
U0787,26-02-2023,Standard,48.98,1,11,28.5,25-08-2023,26,49.28,18.94,56.51,4,Neutral,Positive,2,59.67,0,Not Clicked,Active,10.49
U0788,05-12-2023,Standard,78.06,4,28,38.6,21-05-2024,14,16.07,77.13,94.87,2,Neutral,N/A,3,12.27,0,Not Clicked,Active,87.21
U0789,02-11-2022,Standard,91.56,7,1,91.1,23-11-2022,30,97.83,84.14,90.22,5,Neutral,Negative,2,96.31,0,Clicked,Inactive,51.67
U0790,08-04-2022,Standard,56.48,3,15,60.5,12-06-2022,39,15.85,61.77,87.57,5,Neutral,N/A,4,12.29,0,Clicked,Inactive,38.51
U0791,01-12-2022,Premium,55.48,3,28,29.8,21-12-2022,14,48.75,64.44,80.14,4,Positive,Neutral,3,25.49,0,Clicked,Active,5.7
U0792,11-03-2023,Premium,68.17,5,21,116.2,18-06-2023,32,36.41,2.83,94.34,5,Positive,N/A,1,81.36,0,Clicked,Active,38.08
U0793,23-03-2023,Premium,67.31,5,10,87.2,16-01-2024,19,63.94,82.85,9.85,5,Positive,N/A,4,61.86,0,Clicked,Active,90.32
U0794,04-11-2022,Premium,84.53,3,7,115.1,14-02-2023,41,12.9,78.83,26.51,4,Negative,Neutral,3,83.81,0,Clicked,Active,2.1
U0795,06-09-2022,Basic,58.12,9,2,54.1,22-10-2022,11,43.03,25.9,49.51,4,Positive,Neutral,0,51.57,1,Clicked,Inactive,47.46
U0796,15-06-2022,Basic,99.69,4,10,59.6,23-07-2022,36,27.47,70.87,84.65,2,Positive,N/A,3,37.7,1,Clicked,Inactive,93.12
U0797,26-04-2023,Standard,24.76,3,24,108.3,04-02-2024,8,88.78,21.49,50.52,3,Positive,Positive,0,92.18,0,Not Clicked,Active,39.48
U0798,01-12-2022,Basic,20.25,2,4,65.4,06-10-2023,22,4.06,4.03,74.8,1,Negative,Neutral,0,3.63,0,Clicked,Active,42.82
U0799,26-06-2023,Standard,71.22,9,12,86.3,23-09-2023,7,91.37,20.11,13.9,4,Positive,Positive,3,85.61,0,Clicked,Inactive,57.86
U0800,16-04-2022,Basic,43.87,4,19,34,09-07-2022,31,83.3,17.86,25.24,4,Positive,Positive,3,23.08,0,Clicked,Active,46.29
U0801,17-07-2023,Standard,39.23,3,26,56.4,14-04-2024,47,29.76,33.77,73.18,5,Positive,Positive,0,84.87,0,Not Clicked,Inactive,16.86
U0802,22-03-2022,Standard,44.95,7,11,19.2,20-02-2023,13,78.93,41.84,16.47,2,Negative,Neutral,2,13.92,0,Not Clicked,Inactive,1.86
U0803,13-05-2022,Standard,40.48,8,8,28.7,16-11-2022,26,3.12,50.85,35.14,5,Positive,Negative,4,58.02,1,Not Clicked,Inactive,60.98
U0804,18-05-2022,Standard,22.46,2,18,5.1,23-10-2022,24,96.69,47.68,26.49,4,Positive,Positive,1,88.81,0,Clicked,Active,92.08
U0805,03-07-2022,Premium,97.72,7,11,9.5,02-03-2023,12,52.66,27.07,34.99,4,Neutral,N/A,3,47.35,0,Not Clicked,Active,10.64
U0806,05-02-2023,Standard,37.66,5,11,117.4,18-04-2023,20,30.33,2.92,70.83,5,Positive,Neutral,4,74.66,0,Clicked,Active,21.1
U0807,26-11-2022,Premium,78.72,5,13,32.9,13-01-2023,44,36.26,60.51,36.78,4,Neutral,N/A,4,80.47,1,Clicked,Active,37.02
U0808,23-05-2023,Basic,81.01,3,3,81.3,31-08-2023,30,6.64,39.57,55.53,3,Positive,N/A,2,73.65,0,Not Clicked,Active,80.87
U0809,10-03-2022,Premium,94.34,5,12,101.5,11-03-2022,36,98.93,29.87,9.99,1,Positive,N/A,4,92.53,1,Not Clicked,Inactive,26.93
U0810,30-06-2023,Standard,22.44,2,3,68.3,28-02-2024,47,3.93,86.69,80.5,1,Neutral,N/A,3,44.68,0,Not Clicked,Inactive,88.21
U0811,22-02-2022,Basic,89.76,4,10,22.6,16-08-2022,42,65.49,74.67,36.99,1,Negative,N/A,4,17.31,1,Not Clicked,Inactive,5.5
U0812,26-03-2023,Basic,62.18,6,27,88.7,18-11-2023,4,44.27,85.78,64.85,3,Positive,N/A,3,4.78,1,Not Clicked,Active,94.1
U0813,24-07-2022,Standard,70.6,1,17,74,20-09-2022,12,94.89,49.5,72.54,4,Positive,Positive,3,24.65,1,Clicked,Inactive,56.07
U0814,06-05-2022,Basic,71.56,4,22,89.1,23-04-2023,27,24.6,13.09,20.97,5,Neutral,Neutral,0,14.32,0,Clicked,Inactive,65.88
U0815,12-02-2022,Basic,85.58,6,2,93.5,21-05-2022,42,53.21,69.62,88.47,2,Positive,N/A,2,55.79,0,Clicked,Active,36.77
U0816,21-04-2022,Standard,46.67,9,17,117.2,14-04-2023,24,48.24,20.61,61.62,4,Negative,Neutral,1,18.49,0,Not Clicked,Inactive,78.2
U0817,25-10-2023,Standard,78.64,2,16,71,26-10-2023,34,70.29,44.12,42.87,3,Negative,N/A,0,3.89,1,Clicked,Active,16.66
U0818,02-07-2022,Standard,62.29,7,2,44.3,01-03-2023,46,6.8,6.5,18.23,3,Positive,N/A,1,3.6,0,Not Clicked,Active,4.89
U0819,05-04-2022,Premium,83.47,6,28,79.6,26-01-2023,38,19.38,82.53,94.23,1,Negative,Positive,3,83.16,0,Clicked,Active,39.55
U0820,09-01-2023,Standard,99.24,2,22,12.9,07-08-2023,6,21.46,12.59,75.51,4,Positive,N/A,0,59.14,0,Clicked,Inactive,85.37
U0821,04-06-2023,Standard,36.05,8,20,108.2,04-10-2023,37,73.82,90.31,20.8,1,Neutral,Positive,4,35.81,0,Clicked,Inactive,75.49
U0822,26-12-2022,Basic,99.57,7,6,18.7,11-08-2023,31,18.91,86.42,33.77,2,Positive,Neutral,4,89.42,0,Clicked,Active,51.72
U0823,27-11-2023,Standard,27.18,5,28,42.7,16-02-2024,2,57.35,46.46,80.97,1,Neutral,Neutral,1,7.02,0,Not Clicked,Active,57.21
U0824,08-10-2022,Basic,20.19,5,25,98.8,28-02-2023,44,21.52,74.44,69.57,2,Neutral,Positive,3,98.03,0,Clicked,Active,12.99
U0825,14-07-2022,Premium,23.53,7,29,73.7,30-11-2022,38,86.16,61.94,76.58,3,Neutral,Neutral,1,61.63,0,Clicked,Active,84.07
U0826,14-07-2022,Premium,47.34,9,10,50.3,11-08-2022,36,94.22,80.31,44.12,1,Negative,Neutral,2,18.35,1,Clicked,Active,78.7
U0827,29-10-2023,Standard,70.63,9,28,59.4,24-07-2024,49,51.85,43.18,71.65,1,Positive,Positive,4,67.91,1,Clicked,Active,65.65
U0828,03-04-2022,Basic,25.52,9,10,103.3,05-12-2022,21,35.23,78.58,38.65,5,Positive,N/A,0,76.34,1,Clicked,Active,46.62
U0829,03-11-2023,Premium,20.45,6,8,44.1,14-11-2023,7,23.41,46.25,21.13,3,Neutral,Negative,0,42.93,0,Clicked,Inactive,96.45
U0830,02-03-2022,Standard,94.97,6,1,105,19-02-2023,16,4.98,94.1,63.27,5,Neutral,Neutral,0,86.16,1,Not Clicked,Active,87.9
U0831,26-09-2023,Basic,85.75,3,13,15.1,27-08-2024,26,26.85,48.64,97.6,2,Negative,Positive,4,15.07,0,Clicked,Inactive,64.44
U0832,20-02-2022,Basic,84.73,1,24,94.3,05-06-2022,32,65.42,46.26,31.06,2,Negative,N/A,3,27.88,0,Clicked,Active,37.18
U0833,07-02-2023,Standard,90.75,7,9,102.5,10-03-2023,45,53.36,78.51,46.1,3,Positive,N/A,4,9.35,0,Not Clicked,Active,61.8
U0834,05-01-2022,Basic,76,4,22,25.9,19-03-2022,16,94.4,82.16,67.4,2,Positive,Positive,4,21.09,0,Clicked,Active,57.54
U0835,11-04-2023,Premium,28.35,1,10,54.5,28-09-2023,41,39.63,55.45,54.15,3,Positive,Positive,0,23.87,0,Clicked,Active,39.42
U0836,27-08-2023,Standard,51.93,8,15,24,28-07-2024,11,69.39,17.98,84.34,2,Neutral,N/A,4,91.76,1,Not Clicked,Active,30.67
U0837,13-11-2023,Basic,77.85,6,5,86.3,20-01-2024,47,48.93,46.78,76.17,4,Positive,Negative,0,7.81,0,Clicked,Inactive,40.7
U0838,18-06-2023,Premium,42.43,6,22,66.6,13-04-2024,45,51.26,96.81,5.83,1,Neutral,Positive,3,42.74,0,Not Clicked,Inactive,57.39
U0839,09-02-2023,Basic,74.99,2,16,78.1,05-02-2024,26,26.78,75.3,99.84,4,Positive,Neutral,2,53.24,0,Clicked,Active,42.81
U0840,28-05-2023,Standard,21.96,1,13,27.6,11-10-2023,47,45.5,81.12,75.24,3,Positive,Neutral,0,89.87,0,Not Clicked,Active,26.36
U0841,07-10-2023,Basic,44.49,2,22,29.4,14-01-2024,7,47.08,3.28,86.39,3,Positive,N/A,1,99.77,0,Not Clicked,Inactive,76.1
U0842,21-08-2022,Basic,63.93,4,25,9.8,13-01-2023,22,70.66,46.79,65.12,4,Positive,Positive,2,75.34,0,Clicked,Active,53.15
U0843,08-06-2023,Standard,70.57,2,20,42,16-06-2023,41,94.06,64.66,85.63,1,Neutral,Neutral,3,97.08,1,Clicked,Inactive,6.77
U0844,12-12-2022,Standard,66.16,1,18,69.4,11-02-2023,48,32.93,83,11.24,1,Positive,Positive,2,78.71,0,Clicked,Inactive,36.83
U0845,15-02-2022,Standard,75.82,7,11,103.7,18-08-2022,28,4.22,4.93,34.77,5,Positive,N/A,0,96.32,0,Clicked,Inactive,88.49
U0846,30-06-2023,Standard,20.49,8,27,81.7,28-07-2023,49,49.63,85.24,87.64,2,Positive,N/A,3,70.73,1,Not Clicked,Active,75.52
U0847,19-03-2022,Standard,28.08,6,9,55.1,10-07-2022,19,54.45,54.84,20.17,5,Neutral,N/A,1,7.98,1,Not Clicked,Active,32.32
U0848,31-12-2023,Basic,89.52,4,16,114.6,21-05-2024,15,16.84,19.73,7.82,1,Neutral,Negative,0,40.19,1,Clicked,Active,93.82
U0849,14-03-2022,Basic,74.54,6,2,87.7,11-07-2022,16,76.05,31.73,78.81,4,Positive,Neutral,0,64.66,0,Not Clicked,Inactive,7.66
U0850,06-09-2022,Premium,29.03,3,26,112,22-02-2023,15,98.49,28.19,83.55,2,Neutral,N/A,3,35.07,0,Clicked,Inactive,96.12
U0851,16-02-2022,Standard,87.37,8,25,65.7,22-07-2022,18,94.58,53.09,16.27,4,Positive,Positive,3,27.34,0,Not Clicked,Inactive,24.57
U0852,01-05-2022,Standard,39.38,2,2,34.8,31-03-2023,7,19.71,5.17,85.43,5,Positive,N/A,2,57.74,1,Not Clicked,Inactive,0.91
U0853,02-08-2022,Basic,58.26,5,12,11.1,16-07-2023,37,87.54,15.85,68.68,3,Neutral,Positive,1,93.35,1,Not Clicked,Inactive,43.38
U0854,27-08-2022,Basic,31.62,1,8,88.5,13-05-2023,37,70.45,81.27,52.01,4,Positive,Neutral,2,3.5,0,Clicked,Inactive,35.9
U0855,25-02-2022,Standard,76.81,6,9,18.9,17-05-2022,28,45.38,13.26,83.03,5,Neutral,Neutral,2,76.92,0,Not Clicked,Inactive,53.91
U0856,16-12-2022,Premium,73.35,2,12,39.8,14-08-2023,40,54.06,23.34,41.92,5,Positive,N/A,0,72.27,1,Clicked,Inactive,79.68
